Year,Month,Day,Max Temp (F),Min Temp (F),Average Wind Speed (mph),Relative Humidity (%),Real Feel (F),Users Thermostat (F)
2011,11,2,78,48,3.8,36,78,78
2011,11,3,68,46,6.1,74,68,68
2011,11,4,58,43,3.5,81,58,64
2011,11,5,60,40,5.5,87,60,62
2011,11,6,60,46,3.5,89,60,64
2011,11,7,61,44,3.1,82,61,63
2011,11,8,64,39,2.3,71,64,62
2011,11,9,70,39,3.4,60,70,70
2011,11,10,72,41,4.2,59,72,72
2011,11,11,62,49,5.1,83,62,63
2011,11,12,60,48,2.6,92,60,62
2011,11,13,65,46,2.2,85,65,65
2011,11,14,62,47,3.7,84,62,63
2011,11,15,66,44,3.1,84,66,66
2011,11,16,67,42,2.1,85,67,67
2011,11,17,59,47,4.8,94,59,63
2011,11,18,59,47,4.9,91,59,62
2011,11,19,60,39,5,81,60,63
2011,11,20,56,45,4.3,88,56,61
2011,11,21,61,41,3.3,88,61,61
2011,11,22,63,42,3.6,88,63,61
2011,11,23,63,45,5,93,63,63
2011,11,24,59,41,3.8,97,59,61
2011,11,25,63,40,2.8,95,63,65
2011,11,26,65,42,3.2,85,65,65
2011,11,27,61,45,2.4,82,61,65
2011,11,28,55,45,1.9,91,54,60
2011,11,29,54,42,2.9,85,54,65
2011,11,30,67,43,9.5,64,66,66
2011,12,1,67,53,12.3,38,66,66
2011,12,2,71,47,5.3,50,70,70
2011,12,3,64,45,6.1,47,63,62
2011,12,4,65,34,2.6,55,64,62
2011,12,5,60,39,3.7,66,60,65
2011,12,6,61,35,2.5,53,60,62
2011,12,7,58,36,2,61,57,61
2011,12,8,60,35,1.9,74,60,60
2011,12,9,63,35,2.9,67,62,61
2011,12,10,60,37,2.7,89,60,64
2011,12,11,56,45,2.6,93,56,61
2011,12,12,52,41,2.8,93,52,61
2011,12,13,58,36,2,86,58,62
2011,12,14,58,39,2.4,88,58,64
2011,12,15,54,39,4,95,54,63
2011,12,16,63,36,3,76,63,63
2011,12,17,62,35,2.7,63,62,62
2011,12,18,57,36,2.8,92,57,63
2011,12,19,62,42,2.5,80,62,60
2011,12,20,60,34,2.7,70,60,65
2011,12,21,63,36,3,65,62,62
2011,12,22,63,37,3.8,46,62,63
2011,12,23,58,31,2,43,57,60
2011,12,24,60,30,3.4,50,59,63
2011,12,25,57,29,2.5,70,56,61
2011,12,26,53,32,2.4,93,52,60
2011,12,27,57,40,2.1,82,56,63
2011,12,28,63,39,2.7,88,63,63
2011,12,29,63,44,2.7,94,63,60
2011,12,30,63,48,3.1,95,63,60
2011,12,31,61,42,3.8,87,61,63
2012,1,1,68,37,3.4,65,68,68
2012,1,2,57,41,2.9,96,57,61
2012,1,3,58,42,1.8,89,58,65
2012,1,4,65,38,2.7,83,65,65
2012,1,5,66,40,3.1,86,66,66
2012,1,6,60,37,3.9,91,60,60
2012,1,7,68,37,6.3,62,68,68
2012,1,8,68,41,3,48,68,68
2012,1,9,66,38,2.4,55,66,66
2012,1,10,62,36,2,65,62,60
2012,1,11,66,37,2.4,58,66,66
2012,1,12,65,37,3.1,59,64,64
2012,1,13,68,37,2.9,48,68,68
2012,1,14,63,36,2.5,55,62,60
2012,1,15,57,36,6.4,88,57,60
2012,1,16,52,32,3.5,74,51,60
2012,1,17,52,29,2.4,75,51,65
2012,1,18,56,31,2.5,82,56,63
2012,1,19,52,35,4.3,98,52,60
2012,1,20,59,50,8.5,100,59,65
2012,1,21,58,41,8,92,58,62
2012,1,22,56,41,6.7,96,56,62
2012,1,23,59,50,6.4,96,59,63
2012,1,24,61,48,2.7,91,61,61
2012,1,25,66,43,3.2,93,66,66
2012,1,26,67,53,3.7,97,68,68
2012,1,27,66,48,4.6,77,66,66
2012,1,28,67,37,2.9,68,67,67
2012,1,29,65,39,2.4,72,65,65
2012,1,30,62,43,2.7,90,62,63
2012,1,31,60,48,2.2,92,60,63
2012,2,1,59,45,3.7,93,59,60
2012,2,2,68,39,3.8,75,68,68
2012,2,3,65,38,2.5,71,65,65
2012,2,4,67,39,3.2,64,66,66
2012,2,5,68,41,2.6,59,68,68
2012,2,6,72,45,3.8,73,72,72
2012,2,7,62,53,5.5,90,62,65
2012,2,8,66,49,2.6,83,66,66
2012,2,9,71,45,2.2,80,72,72
2012,2,10,69,45,4.6,93,70,70
2012,2,11,59,49,4.6,93,59,60
2012,2,12,63,43,4.4,91,63,60
2012,2,13,53,46,6,95,52,64
2012,2,14,61,41,4.2,87,61,65
2012,2,15,59,43,7.4,73,58,65
2012,2,16,66,42,3.7,70,66,66
2012,2,17,65,39,3.2,89,65,65
2012,2,18,62,43,5.7,88,62,65
2012,2,19,59,39,3.3,83,59,60
2012,2,20,61,46,2.4,89,61,62
2012,2,21,66,48,2.8,86,66,66
2012,2,22,77,45,4.7,80,78,78
2012,2,23,74,45,6.7,66,74,74
2012,2,24,75,51,3.9,62,75,75
2012,2,25,61,45,5.6,76,60,62
2012,2,26,60,40,4.6,76,60,65
2012,2,27,55,39,3.8,85,54,60
2012,2,28,57,36,6.1,83,56,60
2012,3,1,58,40,5.4,96,58,65
2012,3,2,65,39,4.3,68,64,61
2012,3,3,71,39,2.8,63,71,71
2012,3,4,75,42,2.2,62,75,75
2012,3,5,69,45,4.6,79,69,69
2012,3,6,57,45,9.3,71,56,60
2012,3,7,64,38,5.1,57,64,61
2012,3,8,71,37,1.5,53,70,70
2012,3,9,74,41,2.4,66,74,74
2012,3,10,63,43,5.6,89,63,61
2012,3,11,61,45,4,94,61,64
2012,3,12,64,40,5.3,82,64,64
2012,3,13,58,53,9.2,99,58,63
2012,3,14,62,55,5.7,99,62,60
2012,3,15,68,57,4.9,93,68,68
2012,3,16,62,49,6.6,99,62,62
2012,3,17,52,43,5.5,91,52,64
2012,3,18,55,43,7.9,85,54,62
2012,3,19,59,39,2,65,58,61
2012,3,20,69,50,2.3,82,69,69
2012,3,21,73,47,2.8,88,74,74
2012,3,22,60,45,5,88,60,64
2012,3,23,67,39,4.3,76,67,67
2012,3,24,54,45,3.3,97,54,62
2012,3,25,59,42,2.8,87,59,61
2012,3,26,61,39,4.8,87,61,64
2012,3,27,63,47,8.1,93,63,61
2012,3,28,68,52,4.3,90,68,68
2012,3,29,69,47,3.1,87,70,70
2012,3,30,71,50,4.1,90,72,72
2012,3,31,60,47,9.8,88,60,65
2012,4,1,60,47,7,80,60,63
2012,4,2,68,45,4,81,68,68
2012,4,3,67,47,5.4,89,68,68
2012,4,4,61,46,6.4,80,61,62
2012,4,5,59,41,6.1,81,58,60
2012,4,6,63,38,2.8,76,63,65
2012,4,7,71,39,3.2,73,71,71
2012,4,8,71,42,3.3,77,71,71
2012,4,9,73,43,4.3,85,74,74
2012,4,10,57,52,3.2,97,57,60
2012,4,11,62,49,6,90,62,62
2012,4,12,64,49,8.2,84,64,62
2012,4,13,59,47,7.4,91,59,65
2012,4,14,66,49,5.3,84,66,66
2012,4,15,68,46,4.2,86,68,68
2012,4,16,69,46,4.2,86,70,70
2012,4,17,70,51,4.8,90,70,70
2012,4,18,71,49,5.8,87,72,72
2012,4,19,75,57,4.6,89,76,76
2012,4,20,88,57,3.5,83,108,74
2012,4,21,91,57,1.7,71,110,74
2012,4,22,79,57,4.2,83,82,79
2012,4,23,69,56,5.9,88,70,70
2012,4,24,77,58,2.1,87,78,78
2012,4,25,75,58,3.3,85,76,76
2012,4,26,64,50,7.2,87,64,61
2012,4,27,69,49,5.1,78,69,69
2012,4,28,75,50,5.1,83,76,76
2012,4,29,83,52,2.9,80,91,75
2012,4,30,80,53,6.7,83,85,84
2012,5,1,69,52,7.1,86,70,70
2012,5,2,66,46,6.5,81,66,66
2012,5,3,67,50,5.6,89,68,68
2012,5,4,65,51,6.1,81,65,65
2012,5,5,77,47,6.3,71,78,78
2012,5,6,84,50,4.5,68,90,77
2012,5,7,88,55,4,66,98,74
2012,5,8,88,54,3.5,70,100,76
2012,5,9,76,54,6.1,79,76,76
2012,5,10,83,50,4.9,71,89,81
2012,5,11,90,53,3.9,64,102,77
2012,5,12,81,55,4,65,84,79
2012,5,13,74,52,6.2,77,74,74
2012,5,14,72,53,4.7,77,72,72
2012,5,15,71,53,5.8,83,72,72
2012,5,16,70,54,6.3,79,70,70
2012,5,17,70,54,8.9,86,70,70
2012,5,18,78,50,6.4,72,78,78
2012,5,19,79,50,5.5,73,80,80
2012,5,20,82,53,4.9,73,87,84
2012,5,21,75,54,7,80,76,76
2012,5,22,73,58,7.6,76,74,74
2012,5,23,72,54,7.8,75,72,72
2012,5,24,69,52,8.1,76,69,69
2012,5,25,65,50,8.1,79,65,65
2012,5,26,65,50,7.2,87,65,65
2012,5,27,67,53,4.8,81,67,67
2012,5,28,67,53,6.5,81,67,67
2012,5,29,72,49,5.4,79,72,72
2012,5,30,79,51,5.5,75,80,80
2012,5,31,86,53,4.1,67,94,77
2012,6,1,84,57,6.4,78,93,75
2012,6,2,77,55,8.3,83,78,78
2012,6,3,78,53,6.8,68,78,78
2012,6,4,64,52,8.2,86,64,64
2012,6,5,68,50,8,71,68,68
2012,6,6,73,50,6.6,72,73,73
2012,6,7,74,51,7.3,77,74,74
2012,6,8,72,54,8.6,73,72,72
2012,6,9,79,49,7.4,56,79,79
2012,6,10,90,55,4.1,45,92,78
2012,6,11,94,58,4.6,52,104,74
2012,6,12,85,57,7.3,73,94,76
2012,6,13,79,55,7,77,80,80
2012,6,14,78,54,7.7,79,78,78
2012,6,15,86,52,5.4,66,93,78
2012,6,16,98,59,4.1,55,117,74
2012,6,17,86,60,7.4,64,93,75
2012,6,18,78,56,8.6,75,78,78
2012,6,19,81,52,5.6,64,84,83
2012,6,20,94,58,5.6,57,108,75
2012,6,21,67,53,9.1,80,67,67
2012,6,22,73,52,6.8,82,74,74
2012,6,23,70,54,7,73,70,70
2012,6,24,71,50,5.7,70,71,71
2012,6,25,73,51,5.9,75,74,74
2012,6,26,76,54,5.5,67,76,76
2012,6,27,82,55,5.6,65,85,82
2012,6,28,77,56,6.8,73,78,78
2012,6,29,74,58,6.7,79,74,74
2012,6,30,79,60,7.3,81,80,80
2012,7,1,76,61,6.7,82,76,76
2012,7,2,76,59,8.2,82,76,76
2012,7,3,81,55,7.2,72,85,80
2012,7,4,81,56,7.4,71,85,81
2012,7,5,73,55,7.5,75,74,74
2012,7,6,80,55,6,67,83,79
2012,7,7,88,58,5.6,62,96,76
2012,7,8,74,56,7,75,74,74
2012,7,9,76,57,5.8,72,76,76
2012,7,10,88,54,3.4,55,93,77
2012,7,11,88,58,4.6,48,90,78
2012,7,12,84,58,6.7,60,88,83
2012,7,13,72,56,8,76,72,72
2012,7,14,81,55,6.5,73,85,83
2012,7,15,79,54,6,69,80,80
2012,7,16,74,56,8.4,80,74,74
2012,7,17,76,59,4.9,71,76,76
2012,7,18,73,59,4.5,73,73,73
2012,7,19,75,58,5.3,75,76,76
2012,7,20,82,59,5.1,65,85,84
2012,7,21,92,61,4.2,56,102,75
2012,7,22,85,58,6.9,59,89,82
2012,7,23,88,57,8.2,70,100,76
2012,7,24,79,57,5.9,67,80,80
2012,7,25,78,57,5.9,72,78,78
2012,7,26,75,57,6.3,73,76,76
2012,7,27,78,57,6.8,74,78,78
2012,7,28,76,56,7.4,81,76,76
2012,7,29,78,57,6,75,78,78
2012,7,30,87,56,4.3,59,93,78
2012,7,31,83,60,6.4,65,87,80
2012,8,1,83,55,5.9,66,87,84
2012,8,2,84,57,6,63,88,83
2012,8,3,79,54,7,71,80,80
2012,8,4,72,57,6.2,77,72,72
2012,8,5,75,58,5.5,73,76,76
2012,8,6,78,58,5,68,78,78
2012,8,7,78,57,6,69,78,78
2012,8,8,87,56,4.6,60,93,78
2012,8,9,90,57,4.6,52,96,76
2012,8,10,85,59,5.7,56,88,81
2012,8,11,89,57,4.9,52,94,76
2012,8,12,81,58,5.3,50,82,81
2012,8,13,85,60,5.1,44,85,80
2012,8,14,82,61,6.8,55,84,82
2012,8,15,78,60,6.2,69,78,78
2012,8,16,81,59,5.7,66,84,84
2012,8,17,77,59,6.3,67,78,78
2012,8,18,81,59,7.4,74,85,79
2012,8,19,74,55,6.9,74,74,74
2012,8,20,76,55,5.9,71,76,76
2012,8,21,78,55,7.1,78,78,78
2012,8,22,74,56,6.2,78,74,74
2012,8,23,78,56,6.2,72,78,78
2012,8,24,82,55,6.6,71,87,80
2012,8,25,76,56,7,76,76,76
2012,8,26,71,58,6.7,76,71,71
2012,8,27,82,55,3.6,69,86,84
2012,8,28,84,59,5,65,89,83
2012,8,29,89,56,3.9,60,97,74
2012,8,30,81,57,6.4,69,84,79
2012,8,31,69,56,8.1,80,69,69
2012,9,1,74,57,5.8,78,74,74
2012,9,2,85,53,3.1,63,90,77
2012,9,3,87,56,4.2,51,90,78
2012,9,4,78,56,4.5,65,78,78
2012,9,5,75,57,4.8,70,75,75
2012,9,6,78,56,5.3,69,78,78
2012,9,7,75,56,4.5,68,75,75
2012,9,8,71,56,6.6,74,71,71
2012,9,9,74,54,7,78,74,74
2012,9,10,83,50,4.8,69,88,80
2012,9,11,82,52,5.4,73,87,82
2012,9,12,76,53,4.5,68,76,76
2012,9,13,80,59,4.4,68,83,82
2012,9,14,74,57,4.8,72,74,74
2012,9,15,76,56,4,67,76,76
2012,9,16,76,55,4.9,72,76,76
2012,9,17,71,55,5,77,71,71
2012,9,18,69,54,5.4,77,69,69
2012,9,19,68,53,6.3,79,68,68
2012,9,20,72,50,6.1,77,72,72
2012,9,21,79,51,4.6,68,80,80
2012,9,22,84,52,4.2,62,88,80
2012,9,23,83,53,4.6,65,87,81
2012,9,24,77,50,4.9,73,78,78
2012,9,25,78,51,5.1,72,78,78
2012,9,26,75,52,4.4,73,76,76
2012,9,27,81,52,3.1,66,84,84
2012,9,28,70,53,4.6,77,70,70
2012,9,29,80,55,3.4,66,82,81
2012,9,30,90,54,3,50,95,77
2012,10,1,94,57,2.8,25,91,75
2012,10,2,96,61,2.7,25,94,74
2012,10,3,89,59,5.6,51,93,77
2012,10,4,76,56,6.4,81,76,76
2012,10,5,74,56,4.9,84,74,74
2012,10,6,72,51,4,80,72,72
2012,10,7,72,51,4.3,81,72,72
2012,10,8,72,51,4.6,82,72,72
2012,10,9,72,51,3.1,79,72,72
2012,10,10,72,51,4.1,81,72,72
2012,10,11,72,51,5.5,86,72,72
2012,10,12,72,51,3.7,87,72,72
2012,10,13,72,51,3.8,79,72,72
2012,10,14,72,51,2.8,80,72,72
2012,10,15,72,51,3.3,75,72,72
2012,10,16,72,51,5.1,84,72,72
2012,10,17,72,51,3.8,36,72,72
2012,10,18,72,51,4.6,52,72,72
2012,10,19,72,51,4.5,85,72,72
2012,10,20,72,51,6.5,86,72,72
2012,10,21,72,51,6,71,72,72
2012,10,22,72,51,7.8,85,72,72
2012,10,23,72,51,3.8,82,72,72
2012,10,24,72,51,4.1,84,72,72
2012,10,25,72,51,3.8,77,72,72
2012,10,26,72,51,3.8,65,72,72
2012,10,27,72,51,3.9,79,72,72
2012,10,28,72,51,2,78,72,72
2012,10,29,72,51,2.8,81,72,72
2012,10,30,71,51,3.3,87,72,72
2012,10,31,64,57,3.4,95,64,64
2012,11,1,68,54,2.8,89,68,68
2012,11,2,67,48,2.6,83,67,67
2012,11,3,73,48,2.2,71,73,73
2012,11,4,79,51,3,71,80,80
2012,11,5,84,52,2.8,58,87,83
2012,11,6,80,52,2.6,59,82,79
2012,11,7,67,54,5.5,87,67,67
2012,11,8,62,45,6.9,85,62,64
2012,11,9,58,45,3.7,84,58,61
2012,11,10,60,40,3.7,80,60,61
2012,11,11,62,38,1.7,69,62,62
2012,11,12,63,39,2.7,56,62,65
2012,11,13,69,39,2.7,62,69,69
2012,11,14,70,44,3,66,70,70
2012,11,15,71,43,3.4,67,71,71
2012,11,16,66,51,4.7,94,66,66
2012,11,17,66,56,7.8,93,66,66
2012,11,18,64,49,3,84,64,65
2012,11,19,68,50,3.9,88,68,68
2012,11,20,68,54,6.7,92,68,68
2012,11,21,66,48,4.7,90,66,66
2012,11,22,65,43,3.2,79,65,65
2012,11,23,69,40,3.2,86,70,70
2012,11,24,68,43,2.8,85,68,68
2012,11,25,57,45,1.8,91,57,63
2012,11,26,65,41,2.3,88,65,65
2012,11,27,62,49,3.1,93,62,60
2012,11,28,68,54,7.1,96,68,68
2012,11,29,62,56,8.4,97,62,65
2012,11,30,68,57,9,98,68,68
2012,12,1,66,58,7.5,98,66,66
2012,12,2,64,47,8.2,97,64,61
2012,12,3,64,43,1.8,84,64,64
2012,12,4,64,51,3.3,94,64,60
2012,12,5,69,58,2.5,99,70,70
2012,12,6,59,51,2.7,96,59,63
2012,12,7,64,46,2.9,89,64,63
2012,12,8,62,42,3.1,91,62,65
2012,12,9,67,45,4.1,89,68,68
2012,12,10,68,45,2.8,87,68,68
2012,12,11,64,42,4,87,64,65
2012,12,12,55,43,4.1,93,55,64
2012,12,13,53,38,2.7,85,52,64
2012,12,14,53,36,1.9,91,52,65
2012,12,15,49,36,5.1,99,47,64
2012,12,16,58,46,5.4,97,58,63
2012,12,17,58,47,5.2,97,58,62
2012,12,18,53,40,5.3,87,52,64
2012,12,19,54,32,2.4,71,53,64
2012,12,20,59,36,5.7,82,58,64
2012,12,21,57,47,7.5,98,57,62
2012,12,22,56,50,7,93,56,60
2012,12,23,55,48,7.9,100,55,61
2012,12,24,56,43,3.1,87,56,61
2012,12,25,53,39,5.3,92,52,62
2012,12,26,54,44,5.3,97,54,61
2012,12,27,54,40,2.7,88,54,62
2012,12,28,51,37,2.7,91,50,64
2012,12,29,52,39,2.8,93,52,62
2012,12,30,54,36,3.5,93,54,62
2012,12,31,53,33,2.5,79,52,63
2013,1,1,55,35,3.4,82,54,62
2013,1,2,58,31,2.8,75,58,62
2013,1,3,57,33,2.6,86,56,60
2013,1,4,60,35,2.7,88,60,65
2013,1,5,56,40,3.2,97,56,62
2013,1,6,51,40,2.7,98,50,62
2013,1,7,58,37,2.6,94,58,64
2013,1,8,61,42,2.6,98,61,63
2013,1,9,59,43,4,99,59,64
2013,1,10,54,41,4.8,92,54,61
2013,1,11,57,36,3.3,93,57,63
2013,1,12,50,32,2.4,75,50,60
2013,1,13,49,26,3.3,71,48,63
2013,1,14,50,32,3,67,50,61
2013,1,15,54,32,2.2,73,54,61
2013,1,16,57,31,3.3,87,56,64
2013,1,17,64,32,3.5,83,64,61
2013,1,18,64,35,3,82,64,62
2013,1,19,64,35,3.1,81,64,63
2013,1,20,64,35,3,78,64,60
2013,1,21,65,34,2.9,76,65,65
2013,1,22,62,35,3,74,62,62
2013,1,23,59,47,2.7,87,59,65
2013,1,24,54,50,2.2,98,54,65
2013,1,25,64,52,1.8,95,64,65
2013,1,26,58,43,5.6,93,58,60
2013,1,27,54,41,4,89,54,62
2013,1,28,56,36,3.9,91,56,61
2013,1,29,56,37,3.3,91,56,60
2013,1,30,66,39,2.3,89,66,66
2013,1,31,66,38,2.3,88,66,66
2013,2,1,67,39,2.4,89,68,68
2013,2,2,57,45,1.9,95,57,62
2013,2,3,57,43,3,93,57,62
2013,2,4,57,39,2.5,94,57,64
2013,2,5,55,45,4.9,95,55,62
2013,2,6,58,38,3.3,90,58,65
2013,2,7,55,36,4,93,55,64
2013,2,8,52,38,3.8,92,52,63
2013,2,9,57,31,3.7,79,56,65
2013,2,10,60,34,2.8,85,60,62
2013,2,11,62,34,3,76,62,61
2013,2,12,61,37,2.5,80,61,62
2013,2,13,65,38,2.4,90,65,65
2013,2,14,73,40,2.6,82,74,74
2013,2,15,72,42,2.9,70,72,72
2013,2,16,68,43,2,78,68,68
2013,2,17,63,43,3.3,91,63,63
2013,2,18,57,39,4.9,93,57,62
2013,2,19,72,51,5.7,95,72,72
2013,2,20,58,40,5,87,58,60
2013,2,21,58,37,3.7,86,58,64
2013,2,22,62,37,3.3,85,62,64
2013,2,23,57,45,6,83,56,61
2013,2,24,62,38,4.2,78,62,63
2013,2,25,61,35,3.9,91,61,63
2013,2,26,65,36,4.8,80,65,65
2013,2,27,68,36,2.4,85,68,68
2013,2,28,66,42,3.2,92,66,66
2013,3,1,70,45,2.6,85,70,70
2013,3,2,71,49,3.3,88,72,72
2013,3,3,64,50,4.9,92,64,63
2013,3,4,60,46,3.6,90,60,65
2013,3,5,59,44,6.8,86,59,63
2013,3,6,58,42,5.5,87,58,64
2013,3,7,59,40,2.2,89,59,62
2013,3,8,59,44,6.3,89,59,64
2013,3,9,64,45,4.2,86,64,60
2013,3,10,68,39,2.7,81,68,68
2013,3,11,70,40,2.3,83,70,70
2013,3,12,70,47,2,85,70,70
2013,3,13,74,49,1.8,83,74,74
2013,3,14,70,51,2.9,88,70,70
2013,3,15,69,45,3.6,90,70,70
2013,3,16,70,50,4.2,87,70,70
2013,3,17,66,44,3.9,84,66,66
2013,3,18,65,43,3.4,88,65,65
2013,3,19,71,48,3,85,72,72
2013,3,20,68,52,4.1,93,68,68
2013,3,21,63,45,4.6,82,63,62
2013,3,22,67,45,6.2,70,67,67
2013,3,23,67,41,3.7,72,67,67
2013,3,24,69,41,4,85,70,70
2013,3,25,60,46,5.1,90,60,61
2013,3,26,65,46,3.6,87,65,65
2013,3,27,67,47,3.7,92,68,68
2013,3,28,73,54,2.3,87,74,74
2013,3,29,78,53,3.1,85,78,78
2013,3,30,72,54,4,83,72,72
2013,3,31,70,53,3.9,90,70,70
2013,4,1,68,53,3.6,89,68,68
2013,4,2,68,51,3.4,85,68,68
2013,4,3,79,49,2.7,79,80,80
2013,4,4,68,52,5.1,94,68,68
2013,4,5,66,53,4.1,90,66,66
2013,4,6,67,50,4.1,91,68,68
2013,4,7,67,51,6.8,91,68,68
2013,4,8,66,48,10.1,73,66,66
2013,4,9,74,48,6.7,67,74,74
2013,4,10,82,51,5.3,74,87,81
2013,4,11,70,50,6,82,70,70
2013,4,12,74,45,4.7,78,74,74
2013,4,13,67,48,6.2,84,67,67
2013,4,14,67,47,6.9,76,67,67
2013,4,15,60,46,8.1,81,60,64
2013,4,16,67,42,6.6,67,67,67
2013,4,17,69,47,6.6,62,69,69
2013,4,18,76,45,3.5,63,76,76
2013,4,19,81,50,3.8,71,85,81
2013,4,20,79,51,4.6,70,80,80
2013,4,21,84,49,3.4,66,89,81
2013,4,22,87,54,3.8,58,92,77
2013,4,23,81,53,4.1,61,83,82
2013,4,24,69,48,5.4,75,69,69
2013,4,25,69,51,5.8,83,70,70
2013,4,26,69,51,5.1,77,69,69
2013,4,27,73,51,5.2,82,74,74
2013,4,28,80,53,3.6,72,83,84
2013,4,29,88,56,5.4,62,96,75
2013,4,30,80,53,6.3,58,82,81
2013,5,1,85,55,3.7,48,86,81
2013,5,2,92,55,3.9,47,97,74
2013,5,3,90,54,3.8,45,92,74
2013,5,4,87,55,5.6,65,95,77
2013,5,5,71,53,6.7,77,71,71
2013,5,6,70,56,4,73,70,70
2013,5,7,73,56,4,76,74,74
2013,5,8,67,55,5.4,79,67,67
2013,5,9,67,53,6.7,85,67,67
2013,5,10,68,54,6.4,82,68,68
2013,5,11,83,53,4,68,88,79
2013,5,12,78,54,5.2,69,78,78
2013,5,13,77,53,6.3,77,78,78
2013,5,14,77,53,8.2,81,78,78
2013,5,15,71,51,8.3,81,72,72
2013,5,16,72,54,7.3,82,72,72
2013,5,17,70,50,7.1,75,70,70
2013,5,18,73,46,7.2,76,74,74
2013,5,19,81,52,5.7,64,84,83
2013,5,20,89,53,5.3,58,96,74
2013,5,21,69,51,9.5,73,69,69
2013,5,22,66,48,8.1,63,66,66
2013,5,23,67,47,5.9,70,67,67
2013,5,24,71,45,6.3,74,71,71
2013,5,25,68,47,7.8,79,68,68
2013,5,26,72,55,7.9,81,72,72
2013,5,27,67,53,6.5,82,67,67
2013,5,28,71,57,6.2,80,72,72
2013,5,29,70,55,7.2,77,70,70
2013,5,30,74,51,6.4,68,74,74
2013,5,31,84,52,5.9,60,88,79
2013,6,1,88,56,5.4,58,94,75
2013,6,2,78,53,6.4,72,78,78
2013,6,3,77,53,6.9,72,78,78
2013,6,4,73,54,7.3,77,74,74
2013,6,5,72,55,6.5,78,72,72
2013,6,6,76,55,6.6,74,76,76
2013,6,7,87,53,5.4,65,95,74
2013,6,8,87,62,6.4,58,92,74
2013,6,9,78,60,8.4,77,78,78
2013,6,10,75,56,7.2,78,76,76
2013,6,11,73,58,5.3,71,73,73
2013,6,12,76,54,7.7,72,76,76
2013,6,13,77,51,6.1,64,77,77
2013,6,14,87,55,4.9,57,92,75
2013,6,15,72,54,7.5,76,72,72
2013,6,16,76,52,7.6,72,76,76
2013,6,17,74,55,8,78,74,74
2013,6,18,71,55,9.3,76,71,71
2013,6,19,73,54,7.4,69,73,73
2013,6,20,76,52,6.5,68,76,76
2013,6,21,80,53,5.9,63,82,83
2013,6,22,83,54,6.3,62,86,81
2013,6,23,71,57,7.7,85,72,72
2013,6,24,69,59,5.6,81,69,69
2013,6,25,79,63,6.2,82,80,80
2013,6,26,83,65,4.8,72,89,79
2013,6,27,85,61,4.8,64,91,77
2013,6,28,92,64,5.3,56,102,77
2013,6,29,96,65,5.5,50,108,76
2013,6,30,88,63,6.6,60,95,74
2013,7,1,92,62,5,54,101,75
2013,7,2,92,63,6.9,51,99,78
2013,7,3,91,62,5.7,54,99,78
2013,7,4,90,65,7.7,59,99,76
2013,7,5,75,57,9.6,78,76,76
2013,7,6,79,55,7.3,72,80,80
2013,7,7,79,54,6.1,67,80,80
2013,7,8,80,55,5.4,62,82,81
2013,7,9,86,58,4.9,55,89,82
2013,7,10,79,57,6.1,62,80,80
2013,7,11,75,57,6.8,70,75,75
2013,7,12,78,53,6.9,68,78,78
2013,7,13,82,54,6.3,61,85,84
2013,7,14,75,55,6.2,68,75,75
2013,7,15,74,56,7.2,75,74,74
2013,7,16,72,57,6.8,75,72,72
2013,7,17,74,58,5.7,73,74,74
2013,7,18,81,57,6,66,84,80
2013,7,19,80,57,5.8,66,82,83
2013,7,20,83,57,6.8,66,87,83
2013,7,21,80,54,7.7,66,82,82
2013,7,22,77,58,5.9,77,78,78
2013,7,23,80,62,5.6,65,82,83
2013,7,24,86,60,6.1,61,91,78
2013,7,25,80,59,7.3,66,82,79
2013,7,26,79,58,7.2,67,80,80
2013,7,27,79,57,6.6,68,80,80
2013,7,28,79,56,7.3,75,80,80
2013,7,29,80,56,6.9,72,83,84
2013,7,30,77,55,5.5,70,78,78
2013,7,31,76,56,7.7,75,76,76
2013,8,1,74,54,7.7,77,74,74
2013,8,2,77,54,5.7,71,78,78
2013,8,3,79,53,6.3,73,80,80
2013,8,4,74,56,5.9,73,74,74
2013,8,5,73,57,6,72,73,73
2013,8,6,73,58,6.7,78,74,74
2013,8,7,74,60,6.3,81,74,74
2013,8,8,75,59,5.5,78,76,76
2013,8,9,74,58,6.3,78,74,74
2013,8,10,76,59,5.5,75,76,76
2013,8,11,73,59,5.7,70,73,73
2013,8,12,81,58,6.1,72,85,82
2013,8,13,87,56,5.2,64,95,77
2013,8,14,80,56,5.8,73,83,81
2013,8,15,82,63,5.7,79,89,79
2013,8,16,83,61,5.4,76,90,78
2013,8,17,77,60,6.6,77,78,78
2013,8,18,91,58,3.2,56,100,74
2013,8,19,86,66,5.1,59,91,75
2013,8,20,82,62,6.2,67,86,83
2013,8,21,77,57,5.2,71,78,78
2013,8,22,74,60,5.3,75,74,74
2013,8,23,73,59,5.5,79,74,74
2013,8,24,80,54,6.6,77,84,80
2013,8,25,82,64,5.3,76,88,80
2013,8,26,77,61,5,76,78,78
2013,8,27,80,57,5.5,76,84,82
2013,8,28,81,61,5.2,78,86,80
2013,8,29,81,63,4.7,76,86,80
2013,8,30,88,63,4.5,69,100,75
2013,8,31,80,62,6.1,71,83,79
2013,9,1,81,62,6.1,74,85,83
2013,9,2,79,66,5.1,81,80,80
